id,level,scope,factor,snap_date,raw_value,percentile,window_days,sample_size
410,market,MARKET,margin_balance,2022-08-11,887105386367.0,,250,0
411,market,MARKET,margin_balance,2022-08-10,886045881484.0,,250,0
412,market,MARKET,margin_balance,2022-08-09,884797286786.0,,250,0
413,market,MARKET,margin_balance,2022-08-08,881966381748.0,,250,0
414,market,MARKET,margin_balance,2022-08-05,879768590632.0,,250,0
415,market,MARKET,margin_balance,2022-08-04,878216704102.0,,250,0
416,market,MARKET,margin_balance,2022-08-03,875837887562.0,,250,0
417,market,MARKET,margin_balance,2022-08-02,876723766032.0,,250,0
418,market,MARKET,margin_balance,2022-08-01,883207667023.0,,250,0
419,market,MARKET,margin_balance,2022-07-29,881926064440.0,,250,0
420,market,MARKET,margin_balance,2022-07-28,884652138064.0,,250,0
421,market,MARKET,margin_balance,2022-07-27,884007431984.0,,250,0
422,market,MARKET,margin_balance,2022-07-26,882006881836.0,,250,0
423,market,MARKET,margin_balance,2022-07-25,882193044674.0,,250,0
424,market,MARKET,margin_balance,2022-07-22,882554057185.0,,250,0
425,market,MARKET,margin_balance,2022-07-21,882966084141.0,,250,0
426,market,MARKET,margin_balance,2022-07-20,882498979546.0,,250,0
427,market,MARKET,margin_balance,2022-07-19,881051019140.0,,250,0
428,market,MARKET,margin_balance,2022-07-18,879057825927.0,,250,0
429,market,MARKET,margin_balance,2022-07-15,876455282689.0,,250,0
430,market,MARKET,margin_balance,2022-07-14,878121264049.0,,250,0
431,market,MARKET,margin_balance,2022-07-13,875923862634.0,,250,0
432,market,MARKET,margin_balance,2022-07-12,875017184123.0,,250,0
433,market,MARKET,margin_balance,2022-07-11,877344901457.0,,250,0
434,market,MARKET,margin_balance,2022-07-08,877818527258.0,,250,0
435,market,MARKET,margin_balance,2022-07-07,879538818687.0,,250,0
436,market,MARKET,margin_balance,2022-07-06,877531298672.0,,250,0
437,market,MARKET,margin_balance,2022-07-05,875951890411.0,,250,0
438,market,MARKET,margin_balance,2022-07-04,873405631931.0,,250,0
439,market,MARKET,margin_balance,2022-07-01,868607222553.0,,250,0
440,market,MARKET,margin_balance,2022-06-30,870991148965.0,,250,0
441,market,MARKET,margin_balance,2022-06-29,867007538545.0,,250,0
442,market,MARKET,margin_balance,2022-06-28,867843137316.0,,250,0
443,market,MARKET,margin_balance,2022-06-27,863943557509.0,,250,0
444,market,MARKET,margin_balance,2022-06-24,858607743392.0,,250,0
445,market,MARKET,margin_balance,2022-06-23,857876160811.0,,250,0
446,market,MARKET,margin_balance,2022-06-22,855828006045.0,,250,0
447,market,MARKET,margin_balance,2022-06-21,853446045589.0,,250,0
448,market,MARKET,margin_balance,2022-06-20,854320698205.0,,250,0
449,market,MARKET,margin_balance,2022-06-17,849230420761.0,,250,0
450,market,MARKET,margin_balance,2022-06-16,850059743811.0,,250,0
451,market,MARKET,margin_balance,2022-06-15,847240597143.0,,250,0
452,market,MARKET,margin_balance,2022-06-14,844252842764.0,,250,0
453,market,MARKET,margin_balance,2022-06-13,841327347879.0,,250,0
454,market,MARKET,margin_balance,2022-06-10,835663368256.0,,250,0
455,market,MARKET,margin_balance,2022-06-09,835712799517.0,,250,0
456,market,MARKET,margin_balance,2022-06-08,835793892041.0,,250,0
457,market,MARKET,margin_balance,2022-06-07,834153948721.0,,250,0
458,market,MARKET,margin_balance,2022-06-06,831713682948.0,,250,0
459,market,MARKET,margin_balance,2022-06-02,825188323692.0,,250,0
460,market,MARKET,margin_balance,2022-06-01,827473964614.0,,250,0
461,market,MARKET,margin_balance,2022-05-31,828448685294.0,,250,0
462,market,MARKET,margin_balance,2022-05-30,827984545874.0,,250,0
463,market,MARKET,margin_balance,2022-05-27,826488033165.0,,250,0
464,market,MARKET,margin_balance,2022-05-26,829681572973.0,,250,0
465,market,MARKET,margin_balance,2022-05-25,829153697497.0,,250,0
466,market,MARKET,margin_balance,2022-05-24,827949020589.0,,250,0
467,market,MARKET,margin_balance,2022-05-23,831472694776.0,,250,0
468,market,MARKET,margin_balance,2022-05-20,828566644499.0,,250,0
469,market,MARKET,margin_balance,2022-05-19,829999553810.0,,250,0
470,market,MARKET,margin_balance,2022-05-18,830380253395.0,,250,0
471,market,MARKET,margin_balance,2022-05-17,828857681885.0,,250,0
472,market,MARKET,margin_balance,2022-05-16,829491000804.0,,250,0
473,market,MARKET,margin_balance,2022-05-13,827830249639.0,,250,0
474,market,MARKET,margin_balance,2022-05-12,828515648291.0,,250,0
475,market,MARKET,margin_balance,2022-05-11,828253955445.0,,250,0
476,market,MARKET,margin_balance,2022-05-10,825132808828.0,,250,0
477,market,MARKET,margin_balance,2022-05-09,823473609524.0,,250,0
478,market,MARKET,margin_balance,2022-05-06,821056076690.0,,250,0
479,market,MARKET,margin_balance,2022-05-05,821110157786.0,,250,0
480,market,MARKET,margin_balance,2022-04-29,818287424074.0,,250,0
481,market,MARKET,margin_balance,2022-04-28,824088149488.0,,250,0
482,market,MARKET,margin_balance,2022-04-27,829500213561.0,,250,0
483,market,MARKET,margin_balance,2022-04-26,833911981921.0,,250,0
484,market,MARKET,margin_balance,2022-04-25,848585504880.0,,250,0
485,market,MARKET,margin_balance,2022-04-22,861873396987.0,,250,0
486,market,MARKET,margin_balance,2022-04-21,868340488162.0,,250,0
487,market,MARKET,margin_balance,2022-04-20,873960998633.0,,250,0
488,market,MARKET,margin_balance,2022-04-19,874816091072.0,,250,0
489,market,MARKET,margin_balance,2022-04-18,875413441652.0,,250,0
490,market,MARKET,margin_balance,2022-04-15,875876003724.0,,250,0
491,market,MARKET,margin_balance,2022-04-14,879666183289.0,,250,0
492,market,MARKET,margin_balance,2022-04-13,879807008884.0,,250,0
493,market,MARKET,margin_balance,2022-04-12,882060318900.0,,250,0
494,market,MARKET,margin_balance,2022-04-11,882355814436.0,,250,0
495,market,MARKET,margin_balance,2022-04-08,887286552653.0,,250,0
496,market,MARKET,margin_balance,2022-04-07,889661027991.0,,250,0
497,market,MARKET,margin_balance,2022-04-06,892262299387.0,,250,0
498,market,MARKET,margin_balance,2022-04-01,888297125009.0,,250,0
499,market,MARKET,margin_balance,2022-03-31,894283045714.0,,250,0
500,market,MARKET,margin_balance,2022-03-30,898085665639.0,,250,0
501,market,MARKET,margin_balance,2022-03-29,895038181132.0,,250,0
502,market,MARKET,margin_balance,2022-03-28,896703602887.0,,250,0
503,market,MARKET,margin_balance,2022-03-25,897469047896.0,,250,0
504,market,MARKET,margin_balance,2022-03-24,900723167819.0,,250,0
505,market,MARKET,margin_balance,2022-03-23,901859464822.0,,250,0
506,market,MARKET,margin_balance,2022-03-22,901024713543.0,,250,0
507,market,MARKET,margin_balance,2022-03-21,901425542035.0,,250,0
508,market,MARKET,margin_balance,2022-03-18,897772424713.0,,250,0
509,market,MARKET,margin_balance,2022-03-17,903478005346.0,,250,0
510,market,MARKET,margin_balance,2022-03-16,904877423952.0,,250,0
511,market,MARKET,margin_balance,2022-03-15,906137063110.0,,250,0
512,market,MARKET,margin_balance,2022-03-14,914153349027.0,,250,0
513,market,MARKET,margin_balance,2022-03-11,914704499457.0,,250,0
514,market,MARKET,margin_balance,2022-03-10,916655968832.0,,250,0
515,market,MARKET,margin_balance,2022-03-09,916589838844.0,,250,0
516,market,MARKET,margin_balance,2022-03-08,919310118022.0,,250,0
517,market,MARKET,margin_balance,2022-03-07,919790578195.0,,250,0
518,market,MARKET,margin_balance,2022-03-04,918065898839.0,,250,0
519,market,MARKET,margin_balance,2022-03-03,921210721853.0,,250,0
520,market,MARKET,margin_balance,2022-03-02,922017432148.0,,250,0
521,market,MARKET,margin_balance,2022-03-01,921360027830.0,,250,0
522,market,MARKET,margin_balance,2022-02-28,920055236815.0,,250,0
523,market,MARKET,margin_balance,2022-02-25,919451946226.0,,250,0
524,market,MARKET,margin_balance,2022-02-24,920760947769.0,,250,0
525,market,MARKET,margin_balance,2022-02-23,921917094872.0,,250,0
526,market,MARKET,margin_balance,2022-02-22,917608546322.0,,250,0
527,market,MARKET,margin_balance,2022-02-21,916650959231.0,,250,0
528,market,MARKET,margin_balance,2022-02-18,913624028126.0,,250,0
529,market,MARKET,margin_balance,2022-02-17,916015722798.0,,250,0
530,market,MARKET,margin_balance,2022-02-16,915751138085.0,,250,0
531,market,MARKET,margin_balance,2022-02-15,915562286835.0,,250,0
532,market,MARKET,margin_balance,2022-02-14,913474830571.0,,250,0
533,market,MARKET,margin_balance,2022-02-11,911727164974.0,,250,0
534,market,MARKET,margin_balance,2022-02-10,915992621191.0,,250,0
535,market,MARKET,margin_balance,2022-02-09,917288226991.0,,250,0
536,market,MARKET,margin_balance,2022-02-08,915544191230.0,,250,0
537,market,MARKET,margin_balance,2022-02-07,916117303974.0,,250,0
538,market,MARKET,margin_balance,2022-01-28,913914742237.0,,250,0
539,market,MARKET,margin_balance,2022-01-27,928723508516.0,,250,0
540,market,MARKET,margin_balance,2022-01-26,935877561520.0,,250,0
541,market,MARKET,margin_balance,2022-01-25,938577014964.0,,250,0
542,market,MARKET,margin_balance,2022-01-24,944806382265.0,,250,0
543,market,MARKET,margin_balance,2022-01-21,948149582100.0,,250,0
544,market,MARKET,margin_balance,2022-01-20,954521376075.0,,250,0
545,market,MARKET,margin_balance,2022-01-19,960412344622.0,,250,0
546,market,MARKET,margin_balance,2022-01-18,964971507173.0,,250,0
547,market,MARKET,margin_balance,2022-01-17,966446387351.0,,250,0
548,market,MARKET,margin_balance,2022-01-14,964733310900.0,,250,0
549,market,MARKET,margin_balance,2022-01-13,966978115993.0,,250,0
550,market,MARKET,margin_balance,2022-01-12,969343629008.0,,250,0
551,market,MARKET,margin_balance,2022-01-11,967170921091.0,,250,0
552,market,MARKET,margin_balance,2022-01-10,968025017471.0,,250,0
553,market,MARKET,margin_balance,2022-01-07,967082172612.0,,250,0
554,market,MARKET,margin_balance,2022-01-06,976237078826.0,,250,0
555,market,MARKET,margin_balance,2022-01-05,976339876831.0,,250,0
556,market,MARKET,margin_balance,2022-01-04,980044636720.0,,250,0
557,market,MARKET,margin_balance,2021-12-31,980601288076.0,,250,0
558,market,MARKET,margin_balance,2021-12-30,985418564476.0,,250,0
559,market,MARKET,margin_balance,2021-12-29,983366104631.0,,250,0
560,market,MARKET,margin_balance,2021-12-28,984759111805.0,,250,0
561,market,MARKET,margin_balance,2021-12-27,982883270557.0,,250,0
562,market,MARKET,margin_balance,2021-12-24,981231803331.0,,250,0
563,market,MARKET,margin_balance,2021-12-23,986872507067.0,,250,0
564,market,MARKET,margin_balance,2021-12-22,985701703171.0,,250,0
565,market,MARKET,margin_balance,2021-12-21,984996538171.0,,250,0
566,market,MARKET,margin_balance,2021-12-20,985667392495.0,,250,0
567,market,MARKET,margin_balance,2021-12-17,987883917569.0,,250,0
568,market,MARKET,margin_balance,2021-12-16,992960729375.0,,250,0
569,market,MARKET,margin_balance,2021-12-15,993671065803.0,,250,0
570,market,MARKET,margin_balance,2021-12-14,992360141570.0,,250,0
571,market,MARKET,margin_balance,2021-12-13,991754217022.0,,250,0
572,market,MARKET,margin_balance,2021-12-10,987713704521.0,,250,0
573,market,MARKET,margin_balance,2021-12-09,987280764417.0,,250,0
574,market,MARKET,margin_balance,2021-12-08,986025020568.0,,250,0
575,market,MARKET,margin_balance,2021-12-07,983250752314.0,,250,0
576,market,MARKET,margin_balance,2021-12-06,985289412542.0,,250,0
577,market,MARKET,margin_balance,2021-12-03,986094803663.0,,250,0
578,market,MARKET,margin_balance,2021-12-02,986608116642.0,,250,0
579,market,MARKET,margin_balance,2021-12-01,991382135028.0,,250,0
580,market,MARKET,margin_balance,2021-11-30,990525842086.0,,250,0
581,market,MARKET,margin_balance,2021-11-29,989727718119.0,,250,0
582,market,MARKET,margin_balance,2021-11-26,987192980722.0,,250,0
583,market,MARKET,margin_balance,2021-11-25,988829806292.0,,250,0
584,market,MARKET,margin_balance,2021-11-24,988100206633.0,,250,0
585,market,MARKET,margin_balance,2021-11-23,988428146034.0,,250,0
586,market,MARKET,margin_balance,2021-11-22,987350409742.0,,250,0
587,market,MARKET,margin_balance,2021-11-19,982042506142.0,,250,0
588,market,MARKET,margin_balance,2021-11-18,982428379088.0,,250,0
589,market,MARKET,margin_balance,2021-11-17,982041666408.0,,250,0
590,market,MARKET,margin_balance,2021-11-16,981036902402.0,,250,0
591,market,MARKET,margin_balance,2021-11-15,983773041075.0,,250,0
592,market,MARKET,margin_balance,2021-11-12,985343655820.0,,250,0
593,market,MARKET,margin_balance,2021-11-11,988597866725.0,,250,0
594,market,MARKET,margin_balance,2021-11-10,987615640801.0,,250,0
595,market,MARKET,margin_balance,2021-11-09,987107814287.0,,250,0
596,market,MARKET,margin_balance,2021-11-08,985381067551.0,,250,0
597,market,MARKET,margin_balance,2021-11-05,985509096450.0,,250,0
598,market,MARKET,margin_balance,2021-11-04,993746484139.0,,250,0
599,market,MARKET,margin_balance,2021-11-03,991903964598.0,,250,0
600,market,MARKET,margin_balance,2021-11-02,994901340984.0,,250,0
601,market,MARKET,margin_balance,2021-11-01,998897421708.0,,250,0
602,market,MARKET,margin_balance,2021-10-29,998043972013.0,,250,0
603,market,MARKET,margin_balance,2021-10-28,1002157777887.0,,250,0
604,market,MARKET,margin_balance,2021-10-27,1010115957192.0,,250,0
605,market,MARKET,margin_balance,2021-10-26,1010129693873.0,,250,0
606,market,MARKET,margin_balance,2021-10-25,1007914942551.0,,250,0
607,market,MARKET,margin_balance,2021-10-22,1004455067822.0,,250,0
608,market,MARKET,margin_balance,2021-10-21,1008010539880.0,,250,0
609,market,MARKET,margin_balance,2021-10-20,1008100931663.0,,250,0
610,market,MARKET,margin_balance,2021-10-19,1004696407791.0,,250,0
611,market,MARKET,margin_balance,2021-10-18,1002118869006.0,,250,0
612,market,MARKET,margin_balance,2021-10-15,996931838813.0,,250,0
613,market,MARKET,margin_balance,2021-10-14,998763068106.0,,250,0
614,market,MARKET,margin_balance,2021-10-13,998313832900.0,,250,0
615,market,MARKET,margin_balance,2021-10-12,998833615694.0,,250,0
616,market,MARKET,margin_balance,2021-10-11,1001760623947.0,,250,0
617,market,MARKET,margin_balance,2021-10-08,1000195670993.0,,250,0
618,market,MARKET,margin_balance,2021-09-30,994052719734.0,,250,0
619,market,MARKET,margin_balance,2021-09-29,1005617508784.0,,250,0
620,market,MARKET,margin_balance,2021-09-28,1014214706764.0,,250,0
621,market,MARKET,margin_balance,2021-09-27,1015308206586.0,,250,0
622,market,MARKET,margin_balance,2021-09-24,1023969618470.0,,250,0
623,market,MARKET,margin_balance,2021-09-23,1030079418544.0,,250,0
624,market,MARKET,margin_balance,2021-09-22,1024681845968.0,,250,0
625,market,MARKET,margin_balance,2021-09-17,1019799178649.0,,250,0
626,market,MARKET,margin_balance,2021-09-16,1031474096071.0,,250,0
627,market,MARKET,margin_balance,2021-09-15,1039002024420.0,,250,0
628,market,MARKET,margin_balance,2021-09-14,1038645104940.0,,250,0
629,market,MARKET,margin_balance,2021-09-13,1039003309045.0,,250,0
630,market,MARKET,margin_balance,2021-09-10,1031999136410.0,,250,0
631,market,MARKET,margin_balance,2021-09-09,1029996953147.0,,250,0
632,market,MARKET,margin_balance,2021-09-08,1023511063525.0,,250,0
633,market,MARKET,margin_balance,2021-09-07,1018327139485.0,,250,0
634,market,MARKET,margin_balance,2021-09-06,1012385491652.0,,250,0
635,market,MARKET,margin_balance,2021-09-03,1005435159819.0,,250,0
636,market,MARKET,margin_balance,2021-09-02,1007431068232.0,,250,0
637,market,MARKET,margin_balance,2021-09-01,1005008812438.0,,250,0
638,market,MARKET,margin_balance,2021-08-31,1002805390067.0,,250,0
639,market,MARKET,margin_balance,2021-08-30,1001901709848.0,,250,0
640,market,MARKET,margin_balance,2021-08-27,998128942110.0,,250,0
641,market,MARKET,margin_balance,2021-08-26,1000938334845.0,,250,0
642,market,MARKET,margin_balance,2021-08-25,999796131790.0,,250,0
643,market,MARKET,margin_balance,2021-08-24,997341584430.0,,250,0
644,market,MARKET,margin_balance,2021-08-23,992974689985.0,,250,0
645,market,MARKET,margin_balance,2021-08-20,982565896644.0,,250,0
646,market,MARKET,margin_balance,2021-08-19,986192249717.0,,250,0
647,market,MARKET,margin_balance,2021-08-18,988579473831.0,,250,0
648,market,MARKET,margin_balance,2021-08-17,984920543161.0,,250,0
649,market,MARKET,margin_balance,2021-08-16,992519751174.0,,250,0
650,market,MARKET,margin_balance,2021-08-13,993080882780.0,,250,0
651,market,MARKET,margin_balance,2021-08-12,995869851872.0,,250,0
652,market,MARKET,margin_balance,2021-08-11,991207184277.0,,250,0
653,market,MARKET,margin_balance,2021-08-10,988349755839.0,,250,0
654,market,MARKET,margin_balance,2021-08-09,987459671099.0,,250,0
655,market,MARKET,margin_balance,2021-08-06,984321847849.0,,250,0
656,market,MARKET,margin_balance,2021-08-05,982927094740.0,,250,0
657,market,MARKET,margin_balance,2021-08-04,981541113594.0,,250,0
658,market,MARKET,margin_balance,2021-08-03,976681257147.0,,250,0
659,market,MARKET,margin_balance,2021-08-02,978857131897.0,,250,0
660,market,MARKET,margin_balance,2021-07-30,972142122937.0,,250,0
661,market,MARKET,margin_balance,2021-07-29,974295252702.0,,250,0
662,market,MARKET,margin_balance,2021-07-28,968607567103.0,,250,0
663,market,MARKET,margin_balance,2021-07-27,976249542661.0,,250,0
664,market,MARKET,margin_balance,2021-07-26,979966011137.0,,250,0
665,market,MARKET,margin_balance,2021-07-23,978916549918.0,,250,0
666,market,MARKET,margin_balance,2021-07-22,979255638841.0,,250,0
667,market,MARKET,margin_balance,2021-07-21,972986836163.0,,250,0
668,market,MARKET,margin_balance,2021-07-20,968346165139.0,,250,0
669,market,MARKET,margin_balance,2021-07-19,968024429642.0,,250,0
670,market,MARKET,margin_balance,2021-07-16,968026930090.0,,250,0
671,market,MARKET,margin_balance,2021-07-15,970099531380.0,,250,0
672,market,MARKET,margin_balance,2021-07-14,969797646073.0,,250,0
673,market,MARKET,margin_balance,2021-07-13,972921912458.0,,250,0
674,market,MARKET,margin_balance,2021-07-12,971147277302.0,,250,0
675,market,MARKET,margin_balance,2021-07-09,964593934205.0,,250,0
676,market,MARKET,margin_balance,2021-07-08,964559354744.0,,250,0
677,market,MARKET,margin_balance,2021-07-07,961491291846.0,,250,0
678,market,MARKET,margin_balance,2021-07-06,955829158592.0,,250,0
679,market,MARKET,margin_balance,2021-07-05,956421524120.0,,250,0
680,market,MARKET,margin_balance,2021-07-02,952306500523.0,,250,0
681,market,MARKET,margin_balance,2021-07-01,955554175766.0,,250,0
682,market,MARKET,margin_balance,2021-06-30,960812327011.0,,250,0
683,market,MARKET,margin_balance,2021-06-29,957974145662.0,,250,0
684,market,MARKET,margin_balance,2021-06-28,956533900147.0,,250,0
685,market,MARKET,margin_balance,2021-06-25,951055075957.0,,250,0
686,market,MARKET,margin_balance,2021-06-24,949468367004.0,,250,0
